id,ProductCode,Barcode,Name,Description,UnitPrice,Discount,MinimumPrice,DiscountType,Brand,Category,Notes,Type,Tax1,Tax2,Status,BuyPrice,TrackStock,TrackingType,StockBalance,UnitTemplate,AverageCost,LowStockThershol,ProfitMargin,IsFeatured,IsAvilableOnline,مناسب لـ :-Custom,شكل الإطار-Custom,مادة الإطار-Custom,عرض العدسة-Custom,طول العدسة-Custom,لون العدسة-Custom,مادة العدسة-Custom
385,378,2025020005,"FG 40031U 33G - Fred"," ",3690," ",1845,1,"فرد - Fred","فرد - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
386,379,2025020006,"FG 40032U 30B - Fred"," ",4000," ",2000,1,"فرد - Fred","فرد - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
387,380,2025020007,"FG 40032U 33N - Fred"," ",4000," ",2000,1,"فرد - Fred","فرد - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
388,381,2026010002,"VO 4220-S 513680 - Vogue"," ",670," ",335,1,"فوج - Vogue","فوج - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
389,382,2026010003,"VO 4242 323/87 - Vogue"," ",610," ",305,1,"فوج - Vogue","فوج - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
390,383,2026010005,"VO 5432 29237N - Vogue"," ",610," ",305,1,"فوج - Vogue","فوج - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
391,384,2026010006,"VO 5493 W44/87 - Vogue"," ",800," ",400,1,"فوج - Vogue","فوج - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
392,385,2026020001,"VO 4180-S 848/13 - Vogue"," ",670," ",335,1,"فوج - Vogue","فوج - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
393,386,2026020004,"VO 5428-S 299287 - Vogue"," ",610," ",305,1,"فوج - Vogue","فوج - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
394,387,2028010001,"SFI 084 0531 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
395,388,2028010002,"SFI 117 08U6 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
396,389,2028010003,"SFI 300 0531 - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
397,390,2028010004,"SFI 300V 300P - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
398,391,2028010005,"SFI 300V 579P - Fila"," ",560," ",280,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
399,392,2028010006,"SFI 456 0K56 - Fila"," ",530," ",265,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
400,393,2028010007,"SFI 456 F94Y - Fila"," ",530," ",265,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
401,394,2028010008,"SFI 525 0991 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
402,395,2028010009,"SFI 527 3GUP - Fila"," ",480," ",240,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
403,396,2028010010,"SFI 727 703Y - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
404,397,2028010011,"SFI 729 0309 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
405,398,2028010012,"SFI 729 627P - Fila"," ",680," ",340,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
406,399,2028010013,"SFI 834 0Z42 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
407,400,2028010014,"SFI 889 428P - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
408,401,2028010015,"SFI 889 878P - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
409,402,2028010016,"SFI 890 0700 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
410,403,2028010017,"SFI 891 0700 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
411,404,2028010018,"SFI 891 0700 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
412,405,2028010019,"SFI 894 06QS - Fila"," ",680," ",340,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
413,406,2028010020,"SFI 895 0U28 - Fila"," ",680," ",340,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
414,407,2028010021,"SFI A07 Z42P - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
415,408,2028010022,"SFI A07 7P1P - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
416,409,2028010023,"SFI A09 0627 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
417,410,2028010024,"SFI A10 0568 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
418,411,2028010025,"SFI A10 599Y - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
419,412,2028010026,"SFI A11 0703 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
420,413,2028010027,"SFI A12 0703 - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
421,414,2028010028,"SFI A12V 700P - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
422,415,2028010029,"SFI A14 Z42P - Fila"," ",580," ",290,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
423,416,2028010030,"SFI 1834 0U28 - Fila"," ",630," ",250,1,"فيلا - Fila","فيلا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0,0," "," "," "," "," "," "," "
424,417,2029020001,"FE 40099F 01B - Fendi"," ",1750," ",875,1,"فيندي - Fendi","فيندي - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
425,418,2029020002,"FE 40029U 01B - Fendi"," ",1880," ",940,1,"فيندي - Fendi","فيندي - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
426,419,2029020003,"FE 40115U 32G - Fendi"," ",2250," ",1125,1,"فيندي - Fendi","فيندي - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
427,420,2029020004,"FE 4082US 30Z - Fendi"," ",2090," ",1045,1,"فيندي - Fendi","فيندي - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
428,421,2032010024,"CK 23507S 336 - Calvin Klein"," ",890," ",445,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
429,422,2032010025,"CK 23101S 438 - Calvin Klein"," ",800," ",400,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
430,423,2032010026,"CK 23103S  002 - Calvin Klein"," ",890," ",445," ","كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
431,424,2032010029,"CK 23126S 014 - Calvin Klein"," ",890," ",445,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
432,425,2032010030,"CK 23126S 015 - Calvin Klein"," ",890," ",445," ","كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
433,426,2032010038,"CKJ 22641S 002 - Calvin Klein"," ",899," ",449.5,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
434,427,2032010043,"CKJ 22637S 001 - Calvin Klein"," ",890," ",445,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
435,428,2032010044,"CKJ 22643S 971 - Calvin Klein"," ",830," ",415,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
436,429,2032010045,"CKJ 23605S 002 - Calvin Klein"," ",900," ",450,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
437,430,2032010048,"CKJ 23659S 400 - Calvin Klein"," ",890," ",445,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
438,431,2032020001,"CKJ 20102S 445 - Calvin Klein"," ",770," ",385,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
439,432,2032020002,"CK 20103S 652 - Calvin Klein"," ",770," ",385,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
440,433,2032020003,"CKJ 22217S 719 - Calvin Klein"," ",770," ",385,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
441,434,2032020004,"CKJ 22217S 721 - Calvin Klein"," ",770," ",385,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
442,435,2032020005,"CK 21108S 410 - Calvin Klein"," ",800," ",400,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
443,436,2032020006,"CKJ 22641S 001 - Calvin Klein"," ",800," ",400,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
444,437,2032020007,"CK 23220S 007 - Calvin Klein"," ",790," ",395,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
445,438,2032020008,"CK 23506S 001 - Calvin Klein"," ",890," ",445,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
446,439,2033010001,"كي اكتور نظارة شمسية  - K Actor sunglasses"," ",450," ",225," ","كي اكتور - K Actor","كي اكتور - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
447,440,2034010004,"L 255S 021 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
448,441,2034010005,"L 258S 045 - Lacoste"," ",1100," ",550," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
449,442,2034010007,"L 260S 038 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
450,443,2034010008,"L 261S 002 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
451,444,2034010009,"L 261S 033 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
452,445,2034010020,"L 6001S 002 - Lacoste"," ",900," ",450," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
453,446,2034010021,"L 6003S 001 - Lacoste"," ",910," ",455," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
454,447,2034010022,"L 6007S 001 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
455,448,2034010023,"L 6008S 424 - Lacoste"," ",950," ",475," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
456,449,2034010024,"L 6011S 001 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
457,450,2034010025,"L 6011S 424 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
458,451,2034010026,"L 6014S 001 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
459,452,2034010027,"L 6018S 424 - Lacoste"," ",900," ",450,1,"لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0,0," "," "," "," "," "," "," "
460,453,2034010028,"L 6018S 424 - Lacoste"," ",900," ",450,1,"لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0,0," "," "," "," "," "," "," "
461,454,2034010029,"L6015S 001 - Lacoste"," ",980," ",490,1,"لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
462,455,2034010030,"L 6029SRG 001 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
463,456,2034010031,"L 6035S 410 - Lacoste"," ",940," ",470," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
464,457,2034010032,"L 6065S 001 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
465,458,2034010033,"L 6065S 035 - Lacoste"," ",980," ",490,1,"لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
466,459,2034010035,"L 960S 230 - Lacoste"," ",970," ",485," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
467,460,2034010036,"L 968S 002 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
468,461,2034010037,"L 968SX 002 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
469,462,2034010038,"L 978S 001 - Lacoste"," ",910," ",455," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
470,463,2034010039,"L 982S 301 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
471,464,2034010040,"L 986S 300 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
472,465,2034010041,"L 989S 301 - Lacoste"," ",920," ",460," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
473,466,2034010042,"L 997S 001 - Lacoste"," ",980," ",490,1,"لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
474,467,2034010043,"L 997S 401 - Lacoste"," ",980," ",490," ","لاكوست - Lacoste","لاكوست - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
475,468,2035020001,"L.J 152S 716 - Liu.Jo"," ",900," ",450," ","ليو جو - Liu.Jo","ليو جو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
476,469,2035020002,"L.J 154S 722 - Liu.Jo"," ",850," ",425," ","ليو جو - Liu.Jo","ليو جو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
477,470,2035020003,"L.J 156S 740 - Liu.Jo"," ",890," ",445," ","ليو جو - Liu.Jo","ليو جو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
478,471,2035020004,"L.J 157S 731 - Liu.Jo"," ",850," ",425," ","ليو جو - Liu.Jo","ليو جو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
479,472,2035020005,"L.J 776S 240 - Liu.Jo"," ",810," ",405," ","ليو جو - Liu.Jo","ليو جو - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
480,473,2035020006,"L.J 780S 001 - Liu.Jo"," ",800," ",400," ","ليو جو - Liu.Jo","ليو جو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
481,474,2035020007,"L.J 788S 601 - Liu.Jo"," ",810," ",405," ","ليو جو - Liu.Jo","ليو جو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
482,475,2036040001,"ماي كلور نظارة شمسية - My Cloror ssunglasses"," ",450," ",225," ","ماي كلور - My Clorors","ماي كلور - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
483,476,2040020001,"SNR 268 097N - Nina Ricci"," ",890," ",445," ","نينا ريتشي - Nina Ricci","نينا ريتشي - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
484,477,2040020002,"SNR 299 0V15 - Nina Ricci"," ",890," ",445," ","نينا ريتشي - Nina Ricci","نينا ريتشي - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
485,478,2040020003,"SNR 301 0300 - Nina Ricci"," ",850," ",425," ","نينا ريتشي - Nina Ricci","نينا ريتشي - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
486,479,2040020004,"SNR 302 0300 - Nina Ricci"," ",850," ",425," ","نينا ريتشي - Nina Ricci","نينا ريتشي - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
487,480,2041010001,"BOSS 1014/S OAMIR - Hugo boss"," ",960," ",480,1,"هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
488,481,2041010003,"1244/S   NICKU - Hugo boss"," ",960," ",480," ","هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
489,482,2041010004,"1286/ESK 00390 - Hugo boss"," ",960," ",480," ","هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
490,483,2041010005,"1286/S 6LBT4 - Hugo boss"," ",960," ",480," ","هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
491,484,2041010006,"1286/S JSAT - Hugo boss"," ",960," ",480," ","هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
492,485,2041010007,"BOSS 101M/S-CLOAMIR - Hugo boss"," ",960," ",480," ","هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
493,486,2041010008,"BOSS 1163/S-CLUFMJL - Hugo boss"," ",960," ",480," ","هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
494,487,2041010009,"BOSS 1244/S -CLNUCKU - Hugo boss"," ",960," ",480,1,"هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
495,488,2041010010,"BOSS 1286/FSK-CL00390 - Hugo boss"," ",960," ",480," ","هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
496,489,2041010011,"BOSS 1286/F/SK-CL6LBT4 - Hugo boss"," ",960," ",480,1,"هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
497,490,2041010012,"BOSS 1286/F/SK-CLJ5GQT - Hugo boss"," ",960," ",480,1,"هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
498,491,2041020002,"1163/S UFMLL - Hugo boss"," ",960," ",480," ","هوجو بوس - Hugo boss","هوجو بوس - شمسي"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
499,492,3000000000,"عدسة طبية - medical Lens"," ",130," ",0,1,"عدسة طبية - medical Lens","عدسة طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0,0," "," "," "," "," "," "," "
500,493,3090040002,"PO. By weekly 6ps -  Acuvue Johnson"," ",130," ",65," ","اكفيو جونسون -  Acuvue Johnson","اكفيو جونسون - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
501,494,3090040003,"PO. Daily / colors 30ps -  Acuvue Johnson"," ",190," ",95," ","اكفيو جونسون -  Acuvue Johnson","اكفيو جونسون - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
502,495,3090040004,"PO. Daily 30ps -  Acuvue Johnson"," ",125," ",62.5," ","اكفيو جونسون -  Acuvue Johnson","اكفيو جونسون - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
503,496,3090040005,"PO. Weekly 6ps -  Acuvue Johnson"," ",115," ",57.5," ","اكفيو جونسون -  Acuvue Johnson","اكفيو جونسون - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
504,497,3092040002,"PO. Monthly 1ps - Amara"," ",130," ",65," ","امارا - Amara","امارا - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
505,498,3093040002,"PO. Monthly / colors 1ps - Anastasia"," ",150," ",75," ","انستازيا - Anastasia","انستازيا - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
